FID,obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,desert
73414,73418,Buteo swainsoni,Aves,Accipitriformes,2020,4,2,-121.72687,37.204975,1,HUMAN_OBSERVATION,Mojave
73429,73433,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,5,5,-120.54186,37.84507,1,HUMAN_OBSERVATION,Mojave
73431,73435,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,4,30,-118.32024,34.268948,1,HUMAN_OBSERVATION,Mojave
73438,73442,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,10,-122.825035,38.071236,2,HUMAN_OBSERVATION,Mojave
73439,73443,Riparia riparia,Aves,Passeriformes,2012,6,3,-122.48501,37.735886,1,HUMAN_OBSERVATION,Mojave
73453,73457,Agelaius tricolor,Aves,Passeriformes,2013,1,3,-120.839134,36.605606,18,HUMAN_OBSERVATION,Mojave
73457,73461,Synthliboramphus scrippsi,Aves,Charadriiformes,2015,4,25,-117.25816,32.62025,11,HUMAN_OBSERVATION,Mojave
73475,73479,Empidonax traillii,Aves,Passeriformes,2014,5,13,-118.02233,33.684948,1,HUMAN_OBSERVATION,Mojave
73485,73489,Gymnogyps californianus,Aves,Accipitriformes,2010,9,9,-121.67045,36.158943,5,HUMAN_OBSERVATION,Mojave
73486,73490,Buteo swainsoni,Aves,Accipitriformes,2011,4,14,-119.375854,35.90652,1,HUMAN_OBSERVATION,Mojave
73493,73497,Agelaius tricolor,Aves,Passeriformes,2002,10,12,-122.219604,37.032322,5,HUMAN_OBSERVATION,Mojave
73494,73498,Agelaius tricolor,Aves,Passeriformes,2016,3,3,-119.59725,35.7487,1,HUMAN_OBSERVATION,Mojave
73509,73513,Buteo swainsoni,Aves,Accipitriformes,2013,4,9,-114.533394,33.662224,20,HUMAN_OBSERVATION,Mojave
73516,73520,Agelaius tricolor,Aves,Passeriformes,2017,1,27,-118.325714,33.82588,3,HUMAN_OBSERVATION,Mojave
73532,73536,Agelaius tricolor,Aves,Passeriformes,2016,5,18,-120.04055,34.69257,30,HUMAN_OBSERVATION,Mojave
73583,73587,Agelaius tricolor,Aves,Passeriformes,2018,9,23,-122.9883,38.01642,100,HUMAN_OBSERVATION,Mojave
73591,73595,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,19,-118.228,37.06011,1,HUMAN_OBSERVATION,Mojave
73592,73596,Gymnogyps californianus,Aves,Accipitriformes,2018,3,26,-119.39907,34.931927,1,HUMAN_OBSERVATION,Mojave
73610,73614,Melanerpes uropygialis,Aves,Piciformes,2017,3,17,-114.6066,32.720795,1,HUMAN_OBSERVATION,Mojave
73611,73615,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,2,11,-114.82283,36.096992,2,HUMAN_OBSERVATION,Mojave
73631,73635,Buteo swainsoni,Aves,Accipitriformes,2020,4,2,-121.34762,38.043285,6,HUMAN_OBSERVATION,Mojave
73638,73642,Agelaius tricolor,Aves,Passeriformes,2018,12,27,-121.85743,36.604275,20,HUMAN_OBSERVATION,Mojave
73643,73647,Agelaius tricolor,Aves,Passeriformes,2014,10,20,-119.153595,34.135677,20,HUMAN_OBSERVATION,Mojave
73650,73654,Agelaius tricolor,Aves,Passeriformes,2013,9,13,-121.77949,36.817192,0,HUMAN_OBSERVATION,Mojave
73665,73669,Empidonax traillii,Aves,Passeriformes,2000,8,13,-118.565094,37.43919,1,HUMAN_OBSERVATION,Mojave
73678,73682,Agelaius tricolor,Aves,Passeriformes,2013,1,27,-121.341286,36.516678,2,HUMAN_OBSERVATION,Mojave
73682,73686,Buteo swainsoni,Aves,Accipitriformes,2009,9,16,-115.39479,33.74029,1,HUMAN_OBSERVATION,Mojave
73692,73696,Buteo swainsoni,Aves,Accipitriformes,2012,5,25,-120.18121,37.519524,1,HUMAN_OBSERVATION,Mojave
73733,73737,Empidonax traillii,Aves,Passeriformes,2017,5,28,-118.11818,34.79012,1,HUMAN_OBSERVATION,Mojave
73736,73740,Agelaius tricolor,Aves,Passeriformes,1997,8,20,-118.34328,33.82865,17,HUMAN_OBSERVATION,Mojave
73760,73764,Riparia riparia,Aves,Passeriformes,2016,5,7,-115.00068,36.078102,0,HUMAN_OBSERVATION,Mojave
73765,73769,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,3,17,-116.6918,33.66664,1,HUMAN_OBSERVATION,Mojave
73766,73770,Buteo swainsoni,Aves,Accipitriformes,2020,8,21,-119.891655,36.70476,1,HUMAN_OBSERVATION,Mojave
73780,73784,Buteo swainsoni,Aves,Accipitriformes,2011,8,14,-121.3754,37.975006,5,HUMAN_OBSERVATION,Mojave
73794,73798,Gymnogyps californianus,Aves,Accipitriformes,2017,2,20,-121.17954,36.500805,3,HUMAN_OBSERVATION,Mojave
73803,73807,Gymnogyps californianus,Aves,Accipitriformes,2019,9,5,-121.14628,36.49373,10,HUMAN_OBSERVATION,Mojave
73809,73813,Empidonax traillii,Aves,Passeriformes,2020,6,14,-119.84975,34.44322,1,HUMAN_OBSERVATION,Mojave
73814,73818,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,9,20,-119.52454,34.03088,1,HUMAN_OBSERVATION,Mojave
73832,73836,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,17,-119.338455,34.416794,1,HUMAN_OBSERVATION,Mojave
73869,73873,Riparia riparia,Aves,Passeriformes,2011,9,1,-117.63834,35.67222,2,HUMAN_OBSERVATION,Mojave
73872,73876,Empidonax traillii,Aves,Passeriformes,2013,5,19,-117.70984,33.549408,0,HUMAN_OBSERVATION,Mojave
73878,73882,Empidonax traillii,Aves,Passeriformes,2018,9,23,-117.01848,34.0147,1,HUMAN_OBSERVATION,Mojave
73883,73887,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,5,12,-121.84061,37.669216,1,HUMAN_OBSERVATION,Mojave
73900,73904,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,2,7,-115.16255,37.377865,1,HUMAN_OBSERVATION,Mojave
73909,73913,Melanerpes uropygialis,Aves,Piciformes,2013,1,5,-115.52317,33.00827,0,HUMAN_OBSERVATION,Mojave
73920,73924,Buteo swainsoni,Aves,Accipitriformes,2016,7,17,-120.626495,37.17769,2,HUMAN_OBSERVATION,Mojave
73932,73936,Buteo swainsoni,Aves,Accipitriformes,2011,3,28,-118.21229,34.20164,7,HUMAN_OBSERVATION,Mojave
73934,73938,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,9,-119.45724,36.72009,0,HUMAN_OBSERVATION,Mojave
73941,73945,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,12,10,-116.94998,33.03391,1,HUMAN_OBSERVATION,Mojave
73945,73949,Empidonax traillii,Aves,Passeriformes,2019,5,24,-116.30979,33.836987,1,HUMAN_OBSERVATION,Mojave
73968,73972,Agelaius tricolor,Aves,Passeriformes,2017,1,18,-121.73139,37.19058,0,HUMAN_OBSERVATION,Mojave
73972,73976,Gymnogyps californianus,Aves,Accipitriformes,2015,6,6,-121.14761,36.490868,2,HUMAN_OBSERVATION,Mojave
73991,73995,Agelaius tricolor,Aves,Passeriformes,1996,4,20,-118.006386,33.701065,0,HUMAN_OBSERVATION,Mojave
73997,74001,Empidonax traillii,Aves,Passeriformes,1977,9,5,-116.56938,34.05072,2,HUMAN_OBSERVATION,Mojave
74000,74004,Riparia riparia,Aves,Passeriformes,2020,8,30,-118.08245,33.981018,1,HUMAN_OBSERVATION,Mojave
74002,74006,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,27,-116.93613,33.04716,2,HUMAN_OBSERVATION,Mojave
74017,74021,Agelaius tricolor,Aves,Passeriformes,2015,2,1,-118.23092,34.80436,40,HUMAN_OBSERVATION,Mojave
74020,74024,Melanerpes uropygialis,Aves,Piciformes,2020,7,4,-114.010124,34.25389,9,HUMAN_OBSERVATION,Mojave
74059,74063,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,5,4,-121.71495,37.337654,1,HUMAN_OBSERVATION,Mojave
74071,74075,Buteo swainsoni,Aves,Accipitriformes,2019,3,10,-116.348694,33.278233,41,HUMAN_OBSERVATION,Mojave
74078,74082,Empidonax traillii,Aves,Passeriformes,2004,10,2,-123.00279,37.69852,1,HUMAN_OBSERVATION,Mojave
74131,74135,Empidonax traillii,Aves,Passeriformes,2011,6,5,-117.94547,35.1289,2,HUMAN_OBSERVATION,Mojave
74134,74138,Synthliboramphus scrippsi,Aves,Charadriiformes,2017,2,26,-117.29213,32.74306,4,HUMAN_OBSERVATION,Mojave
74144,74148,Brachyramphus marmoratus,Aves,Charadriiformes,1995,5,17,-122.300446,37.230022,1,HUMAN_OBSERVATION,Mojave
74146,74150,Agelaius tricolor,Aves,Passeriformes,1998,7,25,-119.64455,35.79721,0,HUMAN_OBSERVATION,Mojave
74151,74155,Agelaius tricolor,Aves,Passeriformes,1998,12,24,-118.063156,34.03993,25,HUMAN_OBSERVATION,Mojave
74153,74157,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-117.805016,34.08701,1,HUMAN_OBSERVATION,Mojave
74169,74173,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-122.12197,36.972847,1,HUMAN_OBSERVATION,Mojave
74179,74183,Synthliboramphus scrippsi,Aves,Charadriiformes,2019,3,24,-119.376755,34.15443,7,HUMAN_OBSERVATION,Mojave
74204,74208,Synthliboramphus scrippsi,Aves,Charadriiformes,2004,4,10,-118.4253,32.80164,6,HUMAN_OBSERVATION,Mojave
74214,74218,Agelaius tricolor,Aves,Passeriformes,1998,6,7,-121.6231,37.815594,5,HUMAN_OBSERVATION,Mojave
74228,74232,Buteo swainsoni,Aves,Accipitriformes,2015,5,7,-121.11025,37.736443,1,HUMAN_OBSERVATION,Mojave
74238,74242,Agelaius tricolor,Aves,Passeriformes,2015,10,10,-122.9883,38.01642,20,HUMAN_OBSERVATION,Mojave
74246,74250,Melanerpes uropygialis,Aves,Piciformes,2013,1,9,-114.0692,34.28174,1,HUMAN_OBSERVATION,Mojave
74251,74255,Agelaius tricolor,Aves,Passeriformes,2016,3,2,-120.626495,37.17769,25,HUMAN_OBSERVATION,Mojave
74270,74274,Agelaius tricolor,Aves,Passeriformes,2005,10,29,-118.01333,34.10053,0,HUMAN_OBSERVATION,Mojave
74277,74281,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,7,23,-122.73231,38.087555,1,HUMAN_OBSERVATION,Mojave
74288,74292,Empidonax traillii,Aves,Passeriformes,2011,6,20,-119.065994,37.93629,1,HUMAN_OBSERVATION,Mojave
74289,74293,Buteo swainsoni,Aves,Accipitriformes,2014,3,17,-121.31871,38.014736,1,HUMAN_OBSERVATION,Mojave
74303,74307,Empidonax traillii,Aves,Passeriformes,2012,9,11,-117.67061,35.567352,5,HUMAN_OBSERVATION,Mojave
74306,74310,Agelaius tricolor,Aves,Passeriformes,2016,5,14,-121.48167,37.358833,100,HUMAN_OBSERVATION,Mojave
74310,74314,Melanerpes uropygialis,Aves,Piciformes,2012,6,9,-115.55444,32.968323,2,HUMAN_OBSERVATION,Mojave
74321,74325,Buteo swainsoni,Aves,Accipitriformes,2019,4,20,-120.92638,37.656857,1,HUMAN_OBSERVATION,Mojave
74370,74374,Agelaius tricolor,Aves,Passeriformes,2015,10,25,-122.219604,37.032322,2,HUMAN_OBSERVATION,Mojave
74378,74382,Empidonax traillii,Aves,Passeriformes,1980,9,12,-122.51617,37.522434,1,HUMAN_OBSERVATION,Mojave
74380,74384,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,7,16,-121.803474,36.911232,1,HUMAN_OBSERVATION,Mojave
74403,74407,Gymnogyps californianus,Aves,Accipitriformes,2013,5,2,-121.67393,36.207848,0,HUMAN_OBSERVATION,Mojave
74404,74408,Haliaeetus leucocephalus,Aves,Accipitriformes,2009,2,28,-121.2822,36.7261,1,HUMAN_OBSERVATION,Mojave
74414,74418,Agelaius tricolor,Aves,Passeriformes,2019,12,31,-121.683,38.031,250,HUMAN_OBSERVATION,Mojave
74418,74422,Agelaius tricolor,Aves,Passeriformes,2011,1,15,-120.5904,34.9587,0,HUMAN_OBSERVATION,Mojave
74423,74427,Agelaius tricolor,Aves,Passeriformes,2018,1,12,-119.111496,34.111378,1,HUMAN_OBSERVATION,Mojave
74436,74440,Empidonax traillii,Aves,Passeriformes,2020,9,7,-118.251,34.651638,1,HUMAN_OBSERVATION,Mojave
74439,74443,Agelaius tricolor,Aves,Passeriformes,2019,8,11,-116.91708,32.85833,8,HUMAN_OBSERVATION,Mojave
74449,74453,Agelaius tricolor,Aves,Passeriformes,2015,6,22,-118.576126,34.800835,1100,HUMAN_OBSERVATION,Mojave
74452,74456,Buteo swainsoni,Aves,Accipitriformes,2018,4,14,-121.03,37.4665,2,HUMAN_OBSERVATION,Mojave
74496,74500,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,9,6,-116.6918,33.66664,1,HUMAN_OBSERVATION,Mojave
74503,74507,Brachyramphus marmoratus,Aves,Charadriiformes,2015,9,26,-121.93575,36.637383,1,HUMAN_OBSERVATION,Mojave
74515,74519,Empidonax traillii,Aves,Passeriformes,2014,5,26,-120.63453,35.13098,1,HUMAN_OBSERVATION,Mojave
74548,74552,Empidonax traillii,Aves,Passeriformes,2020,8,22,-122.0875,37.553764,1,HUMAN_OBSERVATION,Mojave
74559,74563,Synthliboramphus scrippsi,Aves,Charadriiformes,2016,2,27,-119.23496,34.09361,2,HUMAN_OBSERVATION,Mojave
74579,74583,Melanerpes uropygialis,Aves,Piciformes,2007,4,30,-114.484535,33.007908,1,HUMAN_OBSERVATION,Mojave
74588,74592,Empidonax traillii,Aves,Passeriformes,2009,5,24,-122.42574,37.467148,1,HUMAN_OBSERVATION,Mojave
74592,74596,Melanerpes uropygialis,Aves,Piciformes,2013,10,25,-114.0867,34.294487,1,HUMAN_OBSERVATION,Mojave
74602,74606,Synthliboramphus scrippsi,Aves,Charadriiformes,2015,8,25,-119.29295,33.699123,1,HUMAN_OBSERVATION,Mojave
74635,74639,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,11,21,-121.73555,37.81724,1,HUMAN_OBSERVATION,Mojave
74648,74652,Melanerpes uropygialis,Aves,Piciformes,2013,10,8,-115.56852,32.865925,1,HUMAN_OBSERVATION,Mojave
74652,74656,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-115.266594,36.3249,1,HUMAN_OBSERVATION,Mojave
74657,74661,Buteo swainsoni,Aves,Accipitriformes,2013,5,12,-121.84406,37.09464,1,HUMAN_OBSERVATION,Mojave
74668,74672,Riparia riparia,Aves,Passeriformes,2013,5,30,-118.20111,34.74216,1,HUMAN_OBSERVATION,Mojave
74671,74675,Empidonax traillii,Aves,Passeriformes,2015,9,1,-121.887505,36.537304,1,HUMAN_OBSERVATION,Mojave
74673,74677,Empidonax traillii,Aves,Passeriformes,1988,9,6,-115.39479,33.74029,0,HUMAN_OBSERVATION,Mojave
74677,74681,Empidonax traillii,Aves,Passeriformes,2017,8,26,-118.41236,33.89873,1,HUMAN_OBSERVATION,Mojave
74695,74699,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,3,12,-122.36598,37.534836,1,HUMAN_OBSERVATION,Mojave
74697,74701,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,1,14,-120.73267,38.00638,1,HUMAN_OBSERVATION,Mojave
74707,74711,Empidonax traillii,Aves,Passeriformes,2018,9,12,-119.31525,34.491455,1,HUMAN_OBSERVATION,Mojave
74720,74724,Agelaius tricolor,Aves,Passeriformes,2015,10,25,-119.153595,34.135677,10,HUMAN_OBSERVATION,Mojave
74744,74748,Melanerpes uropygialis,Aves,Piciformes,2017,1,5,-114.01,34.257,1,HUMAN_OBSERVATION,Mojave
74752,74756,Buteo swainsoni,Aves,Accipitriformes,2016,3,13,-116.36633,33.27594,140,HUMAN_OBSERVATION,Mojave
74785,74789,Riparia riparia,Aves,Passeriformes,2013,11,5,-114.66323,33.41062,1,HUMAN_OBSERVATION,Mojave
74800,74804,Buteo swainsoni,Aves,Accipitriformes,2019,7,3,-120.944496,37.742317,2,HUMAN_OBSERVATION,Mojave
74806,74810,Empidonax traillii,Aves,Passeriformes,2013,5,29,-117.67061,35.567352,2,HUMAN_OBSERVATION,Mojave
74809,74813,Empidonax traillii,Aves,Passeriformes,2005,6,28,-119.065994,37.93629,0,HUMAN_OBSERVATION,Mojave
74825,74829,Riparia riparia,Aves,Passeriformes,2015,4,11,-117.891304,34.0671,0,HUMAN_OBSERVATION,Mojave
74837,74841,Riparia riparia,Aves,Passeriformes,2013,5,18,-117.94547,35.1289,3,HUMAN_OBSERVATION,Mojave
74840,74844,Buteo swainsoni,Aves,Accipitriformes,2016,4,16,-116.99946,33.095963,1,HUMAN_OBSERVATION,Mojave
74869,74873,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,12,24,-114.640564,32.660328,2,HUMAN_OBSERVATION,Mojave
74882,74886,Empidonax traillii,Aves,Passeriformes,2018,9,29,-119.528366,34.396122,2,HUMAN_OBSERVATION,Mojave
74890,74894,Gymnogyps californianus,Aves,Accipitriformes,2017,12,30,-121.2013,36.524193,2,HUMAN_OBSERVATION,Mojave
74891,74895,Empidonax traillii,Aves,Passeriformes,2012,6,4,-119.99613,34.74003,1,HUMAN_OBSERVATION,Mojave
74904,74908,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,10,19,-118.746414,37.606617,2,HUMAN_OBSERVATION,Mojave
74922,74926,Agelaius tricolor,Aves,Passeriformes,2015,9,27,-121.76673,36.810364,0,HUMAN_OBSERVATION,Mojave
74945,74949,Agelaius tricolor,Aves,Passeriformes,2019,3,1,-120.2532,37.345013,12,HUMAN_OBSERVATION,Mojave
74964,74968,Agelaius tricolor,Aves,Passeriformes,2017,9,30,-122.99624,38.008743,20,HUMAN_OBSERVATION,Mojave
74969,74973,Agelaius tricolor,Aves,Passeriformes,1974,5,26,-116.87235,36.4588,1,HUMAN_OBSERVATION,Mojave
74972,74976,Riparia riparia,Aves,Passeriformes,2015,4,26,-118.11818,34.79012,2,HUMAN_OBSERVATION,Mojave
74975,74979,Agelaius tricolor,Aves,Passeriformes,2019,1,9,-118.31082,33.94621,10,HUMAN_OBSERVATION,Mojave
74986,74990,Agelaius tricolor,Aves,Passeriformes,2018,7,6,-121.76673,36.810364,500,HUMAN_OBSERVATION,Mojave
75079,75083,Agelaius tricolor,Aves,Passeriformes,2012,12,6,-121.77006,38.21256,1,HUMAN_OBSERVATION,Mojave
75088,75092,Melanerpes uropygialis,Aves,Piciformes,2020,12,5,-115.68415,32.781845,4,HUMAN_OBSERVATION,Mojave
75105,75109,Synthliboramphus scrippsi,Aves,Charadriiformes,2009,6,23,-119.376755,34.15443,1,HUMAN_OBSERVATION,Mojave
75113,75117,Riparia riparia,Aves,Passeriformes,2004,8,27,-118.746414,37.606617,2,HUMAN_OBSERVATION,Mojave
75120,75124,Synthliboramphus scrippsi,Aves,Charadriiformes,2012,4,20,-118.4253,32.80164,1,HUMAN_OBSERVATION,Mojave
75132,75136,Melanerpes uropygialis,Aves,Piciformes,2007,9,15,-115.51908,33.121326,2,HUMAN_OBSERVATION,Mojave
75133,75137,Buteo swainsoni,Aves,Accipitriformes,2018,9,9,-117.1041,33.88545,1,HUMAN_OBSERVATION,Mojave
75137,75141,Gymnogyps californianus,Aves,Accipitriformes,2010,9,9,-121.69242,36.173355,3,HUMAN_OBSERVATION,Mojave
75145,75149,Empidonax traillii,Aves,Passeriformes,2015,9,19,-118.01333,34.10053,1,HUMAN_OBSERVATION,Mojave
75149,75153,Brachyramphus marmoratus,Aves,Charadriiformes,1994,5,3,-122.3104,37.26015,0,HUMAN_OBSERVATION,Mojave
75151,75155,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,11,-118.28011,34.8346,1,HUMAN_OBSERVATION,Mojave
75154,75158,Empidonax traillii,Aves,Passeriformes,2011,8,31,-114.333,34.132,3,HUMAN_OBSERVATION,Mojave
75159,75163,Buteo swainsoni,Aves,Accipitriformes,2020,7,4,-121.63745,38.03207,4,HUMAN_OBSERVATION,Mojave
75164,75168,Empidonax traillii,Aves,Passeriformes,2018,9,15,-122.99624,38.008743,1,HUMAN_OBSERVATION,Mojave
75178,75182,Buteo swainsoni,Aves,Accipitriformes,2020,5,25,-121.63745,38.03207,1,HUMAN_OBSERVATION,Mojave
75179,75183,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,5,5,-120.968834,35.459957,2,HUMAN_OBSERVATION,Mojave
75201,75205,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,9,12,-114.664116,35.870117,1,HUMAN_OBSERVATION,Mojave
75208,75212,Empidonax traillii,Aves,Passeriformes,2016,9,9,-118.175835,34.193398,2,HUMAN_OBSERVATION,Mojave
75210,75214,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,17,-120.48748,35.329132,4,HUMAN_OBSERVATION,Mojave
75225,75229,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,1,-120.35543,35.877438,2,HUMAN_OBSERVATION,Mojave
75231,75235,Empidonax traillii,Aves,Passeriformes,2019,5,25,-116.89344,34.082077,4,HUMAN_OBSERVATION,Mojave
75238,75242,Buteo swainsoni,Aves,Accipitriformes,2017,4,15,-120.62203,37.167942,2,HUMAN_OBSERVATION,Mojave
75262,75266,Riparia riparia,Aves,Passeriformes,2019,5,4,-117.268585,34.242603,2,HUMAN_OBSERVATION,Mojave
75270,75274,Empidonax traillii,Aves,Passeriformes,2007,5,12,-118.006386,33.701065,1,HUMAN_OBSERVATION,Mojave
75283,75287,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,4,30,-121.800896,36.895786,1,HUMAN_OBSERVATION,Mojave
75291,75295,Empidonax traillii,Aves,Passeriformes,2013,8,13,-117.1041,33.88545,3,HUMAN_OBSERVATION,Mojave
75301,75305,Synthliboramphus scrippsi,Aves,Charadriiformes,2019,5,12,-117.518,32.773,12,HUMAN_OBSERVATION,Mojave
75303,75307,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,12,14,-122.94571,38.10982,1,HUMAN_OBSERVATION,Mojave
75316,75320,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,9,24,-119.65339,35.873333,1,HUMAN_OBSERVATION,Mojave
75318,75322,Agelaius tricolor,Aves,Passeriformes,2016,4,13,-121.06447,37.02791,0,HUMAN_OBSERVATION,Mojave
75337,75341,Buteo swainsoni,Aves,Accipitriformes,2016,5,8,-120.84021,37.026608,6,HUMAN_OBSERVATION,Mojave
75350,75354,Agelaius tricolor,Aves,Passeriformes,2019,1,30,-116.93613,33.04716,315,HUMAN_OBSERVATION,Mojave
75361,75365,Gymnogyps californianus,Aves,Accipitriformes,2015,3,30,-121.75856,36.22939,1,HUMAN_OBSERVATION,Mojave
75382,75386,Empidonax traillii,Aves,Passeriformes,2017,9,17,-117.24451,32.904327,1,HUMAN_OBSERVATION,Mojave
75386,75390,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,4,29,-122.913315,38.189316,2,HUMAN_OBSERVATION,Mojave
75387,75391,Haliaeetus leucocephalus,Aves,Accipitriformes,1988,1,2,-118.74877,35.626396,1,HUMAN_OBSERVATION,Mojave
75396,75400,Buteo swainsoni,Aves,Accipitriformes,2016,3,30,-121.41677,38.16197,50,HUMAN_OBSERVATION,Mojave
75404,75408,Agelaius tricolor,Aves,Passeriformes,2006,2,13,-119.375854,35.90652,50,HUMAN_OBSERVATION,Mojave
75409,75413,Gymnogyps californianus,Aves,Accipitriformes,2020,8,11,-121.18432,36.489136,2,HUMAN_OBSERVATION,Mojave
75416,75420,Buteo swainsoni,Aves,Accipitriformes,2019,5,3,-121.70916,38.003468,5,HUMAN_OBSERVATION,Mojave
75432,75436,Agelaius tricolor,Aves,Passeriformes,2014,1,13,-118.06011,34.03189,5,HUMAN_OBSERVATION,Mojave
75446,75450,Empidonax traillii,Aves,Passeriformes,2014,8,30,-122.50104,37.76872,1,HUMAN_OBSERVATION,Mojave
75454,75458,Buteo swainsoni,Aves,Accipitriformes,2017,10,15,-116.04946,34.12987,1,HUMAN_OBSERVATION,Mojave
75455,75459,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,7,-119.95792,34.57397,1,HUMAN_OBSERVATION,Mojave
75457,75461,Agelaius tricolor,Aves,Passeriformes,2001,12,3,-122.48412,37.769646,0,HUMAN_OBSERVATION,Mojave
75469,75473,Gymnogyps californianus,Aves,Accipitriformes,2018,10,2,-121.800835,36.26441,1,HUMAN_OBSERVATION,Mojave
75473,75477,Brachyramphus marmoratus,Aves,Charadriiformes,2014,12,26,-122.514366,37.78108,1,HUMAN_OBSERVATION,Mojave
75478,75482,Empidonax traillii,Aves,Passeriformes,2015,8,29,-115.55444,32.968323,1,HUMAN_OBSERVATION,Mojave
75500,75504,Synthliboramphus scrippsi,Aves,Charadriiformes,2017,9,3,-122.8,37.39,2,HUMAN_OBSERVATION,Mojave
75510,75514,Melanerpes uropygialis,Aves,Piciformes,2020,3,20,-114.447334,32.859486,5,HUMAN_OBSERVATION,Mojave
75515,75519,Buteo swainsoni,Aves,Accipitriformes,2016,3,15,-119.50738,36.045353,2,HUMAN_OBSERVATION,Mojave
75553,75557,Synthliboramphus scrippsi,Aves,Charadriiformes,2018,6,14,-118.29521,33.55298,4,HUMAN_OBSERVATION,Mojave
75557,75561,Agelaius tricolor,Aves,Passeriformes,2017,7,6,-119.64784,36.87277,50,HUMAN_OBSERVATION,Mojave
75567,75571,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,26,-120.626495,37.17769,1,HUMAN_OBSERVATION,Mojave
75577,75581,Agelaius tricolor,Aves,Passeriformes,2020,1,4,-120.626495,37.17769,5,HUMAN_OBSERVATION,Mojave
75590,75594,Empidonax traillii,Aves,Passeriformes,2014,9,10,-122.53295,37.830486,1,HUMAN_OBSERVATION,Mojave
75603,75607,Empidonax traillii,Aves,Passeriformes,2012,9,11,-117.32274,33.329094,1,HUMAN_OBSERVATION,Mojave
75604,75608,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,13,-122.11856,38.16072,1,HUMAN_OBSERVATION,Mojave
75605,75609,Agelaius tricolor,Aves,Passeriformes,2019,3,15,-118.28914,35.68685,5,HUMAN_OBSERVATION,Mojave
75614,75618,Agelaius tricolor,Aves,Passeriformes,2003,10,6,-118.333855,33.88239,8,HUMAN_OBSERVATION,Mojave
75647,75651,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,12,10,-119.111496,34.111378,1,HUMAN_OBSERVATION,Mojave
75649,75653,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,3,12,-120.62001,37.182293,1,HUMAN_OBSERVATION,Mojave
75653,75657,Melanerpes uropygialis,Aves,Piciformes,2015,7,30,-114.010124,34.25389,4,HUMAN_OBSERVATION,Mojave
75663,75667,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,2,13,-121.2822,36.7261,1,HUMAN_OBSERVATION,Mojave
75665,75669,Melanerpes uropygialis,Aves,Piciformes,2019,1,3,-115.55444,32.968323,1,HUMAN_OBSERVATION,Mojave
75687,75691,Buteo swainsoni,Aves,Accipitriformes,2013,6,30,-120.94476,37.616467,2,HUMAN_OBSERVATION,Mojave
75703,75707,Buteo swainsoni,Aves,Accipitriformes,2001,5,6,-119.70267,36.13386,1,HUMAN_OBSERVATION,Mojave
75711,75715,Haliaeetus leucocephalus,Aves,Accipitriformes,1989,11,20,-117.29282,35.010677,1,HUMAN_OBSERVATION,Mojave
75714,75718,Buteo swainsoni,Aves,Accipitriformes,1977,4,8,-120.8,37.2,3,HUMAN_OBSERVATION,Mojave
75719,75723,Buteo swainsoni,Aves,Accipitriformes,2016,3,30,-121.6965,38.138977,2,HUMAN_OBSERVATION,Mojave
