FID,obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,desert
70992,70996,Empidonax traillii,Aves,Passeriformes,2020,5,16,-118.32024,34.268948,1,HUMAN_OBSERVATION,San Joaquin
71013,71017,Empidonax traillii,Aves,Passeriformes,2017,10,10,-117.92072,34.701717,1,HUMAN_OBSERVATION,San Joaquin
71030,71034,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,19,-121.863205,37.455936,1,HUMAN_OBSERVATION,San Joaquin
71043,71047,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,31,-120.84227,35.32174,1,HUMAN_OBSERVATION,San Joaquin
71050,71054,Empidonax traillii,Aves,Passeriformes,1986,7,1,-119.47838,37.439156,5,HUMAN_OBSERVATION,San Joaquin
71051,71055,Gymnogyps californianus,Aves,Accipitriformes,2014,9,11,-121.80939,36.272163,1,HUMAN_OBSERVATION,San Joaquin
71064,71068,Empidonax traillii,Aves,Passeriformes,2012,5,17,-114.66323,33.41062,2,HUMAN_OBSERVATION,San Joaquin
71078,71082,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,7,16,-122.1853,37.40139,1,HUMAN_OBSERVATION,San Joaquin
71092,71096,Empidonax traillii,Aves,Passeriformes,2015,9,28,-115.08285,34.951977,1,HUMAN_OBSERVATION,San Joaquin
71099,71103,Empidonax traillii,Aves,Passeriformes,2017,6,3,-118.15052,34.665283,2,HUMAN_OBSERVATION,San Joaquin
71119,71123,Agelaius tricolor,Aves,Passeriformes,2002,6,29,-118.333855,33.88239,9,HUMAN_OBSERVATION,San Joaquin
71130,71134,Agelaius tricolor,Aves,Passeriformes,2020,2,21,-116.93613,33.04716,30,HUMAN_OBSERVATION,San Joaquin
71136,71140,Agelaius tricolor,Aves,Passeriformes,2012,5,5,-119.65862,35.84523,2,HUMAN_OBSERVATION,San Joaquin
71139,71143,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,12,-119.99354,38.1932,1,HUMAN_OBSERVATION,San Joaquin
71143,71147,Gymnogyps californianus,Aves,Accipitriformes,2012,6,19,-121.673775,36.16293,6,HUMAN_OBSERVATION,San Joaquin
71171,71175,Empidonax traillii,Aves,Passeriformes,2016,8,30,-121.647,38.044,1,HUMAN_OBSERVATION,San Joaquin
71176,71180,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,12,16,-119.80147,36.85981,1,HUMAN_OBSERVATION,San Joaquin
71184,71188,Empidonax traillii,Aves,Passeriformes,2015,9,6,-117.70984,33.549408,1,HUMAN_OBSERVATION,San Joaquin
71191,71195,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,11,12,-122.091835,37.432343,1,HUMAN_OBSERVATION,San Joaquin
71193,71197,Gymnogyps californianus,Aves,Accipitriformes,2018,1,25,-121.20928,36.49137,1,HUMAN_OBSERVATION,San Joaquin
71210,71214,Buteo swainsoni,Aves,Accipitriformes,2020,6,24,-121.403275,38.137913,2,HUMAN_OBSERVATION,San Joaquin
71218,71222,Colaptes chrysoides,Aves,Piciformes,2018,7,14,-114.15869,33.551937,2,HUMAN_OBSERVATION,San Joaquin
71231,71235,Brachyramphus marmoratus,Aves,Charadriiformes,2013,10,5,-122.41297,37.264538,1,HUMAN_OBSERVATION,San Joaquin
71236,71240,Empidonax traillii,Aves,Passeriformes,2020,9,4,-122.155785,38.094173,1,HUMAN_OBSERVATION,San Joaquin
71241,71245,Melanerpes uropygialis,Aves,Piciformes,2014,10,17,-114.60357,32.69577,1,HUMAN_OBSERVATION,San Joaquin
71254,71258,Buteo swainsoni,Aves,Accipitriformes,2006,10,12,-117.61988,34.601578,50,HUMAN_OBSERVATION,San Joaquin
71267,71271,Empidonax traillii,Aves,Passeriformes,2018,9,1,-118.175835,34.193398,1,HUMAN_OBSERVATION,San Joaquin
71269,71273,Gymnogyps californianus,Aves,Accipitriformes,2016,8,23,-118.48366,35.06627,1,HUMAN_OBSERVATION,San Joaquin
71281,71285,Agelaius tricolor,Aves,Passeriformes,2009,3,26,-118.29632,35.684593,3,HUMAN_OBSERVATION,San Joaquin
71304,71308,Agelaius tricolor,Aves,Passeriformes,2017,3,10,-118.28956,35.686935,24,HUMAN_OBSERVATION,San Joaquin
71312,71316,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,6,4,-120.86034,35.472412,1,HUMAN_OBSERVATION,San Joaquin
71317,71321,Melanerpes uropygialis,Aves,Piciformes,2003,9,24,-114.06521,34.28502,2,HUMAN_OBSERVATION,San Joaquin
71326,71330,Agelaius tricolor,Aves,Passeriformes,2015,2,8,-116.91708,32.85833,40,HUMAN_OBSERVATION,San Joaquin
71384,71388,Synthliboramphus scrippsi,Aves,Charadriiformes,2014,5,17,-117.73393,32.824234,2,HUMAN_OBSERVATION,San Joaquin
71408,71412,Agelaius tricolor,Aves,Passeriformes,2012,10,7,-121.76673,36.810364,50,HUMAN_OBSERVATION,San Joaquin
71416,71420,Empidonax traillii,Aves,Passeriformes,2020,5,20,-118.11333,35.38177,1,HUMAN_OBSERVATION,San Joaquin
71429,71433,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,11,22,-120.5414,37.6116,1,HUMAN_OBSERVATION,San Joaquin
71434,71438,Agelaius tricolor,Aves,Passeriformes,2020,4,25,-120.59847,37.72025,1,HUMAN_OBSERVATION,San Joaquin
71442,71446,Buteo swainsoni,Aves,Accipitriformes,2004,3,19,-121.58801,37.836224,1,HUMAN_OBSERVATION,San Joaquin
71457,71461,Riparia riparia,Aves,Passeriformes,1977,9,4,-114.41033,34.109306,5,HUMAN_OBSERVATION,San Joaquin
71472,71476,Buteo swainsoni,Aves,Accipitriformes,2019,5,4,-119.501724,36.72199,1,HUMAN_OBSERVATION,San Joaquin
71486,71490,Gymnogyps californianus,Aves,Accipitriformes,2011,9,25,-121.85958,36.281986,0,HUMAN_OBSERVATION,San Joaquin
71487,71491,Agelaius tricolor,Aves,Passeriformes,2010,4,25,-121.46279,37.384342,0,HUMAN_OBSERVATION,San Joaquin
71503,71507,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,9,29,-122.73231,38.087555,1,HUMAN_OBSERVATION,San Joaquin
71534,71538,Buteo swainsoni,Aves,Accipitriformes,2020,4,24,-114.02457,37.09291,1,HUMAN_OBSERVATION,San Joaquin
71547,71551,Synthliboramphus scrippsi,Aves,Charadriiformes,2012,9,2,-118.29521,33.55298,1,HUMAN_OBSERVATION,San Joaquin
71600,71604,Agelaius tricolor,Aves,Passeriformes,2013,5,5,-118.306,35.669,0,HUMAN_OBSERVATION,San Joaquin
71602,71606,Riparia riparia,Aves,Passeriformes,2015,8,22,-118.11818,34.79012,3,HUMAN_OBSERVATION,San Joaquin
71612,71616,Buteo swainsoni,Aves,Accipitriformes,2016,6,3,-120.6023,37.6249,1,HUMAN_OBSERVATION,San Joaquin
71641,71645,Agelaius tricolor,Aves,Passeriformes,2017,11,12,-118.04213,34.661064,250,HUMAN_OBSERVATION,San Joaquin
71650,71654,Synthliboramphus scrippsi,Aves,Charadriiformes,2018,9,5,-123.00279,37.69852,1,HUMAN_OBSERVATION,San Joaquin
71676,71680,Melanerpes uropygialis,Aves,Piciformes,2011,7,11,-114.51875,34.836002,0,HUMAN_OBSERVATION,San Joaquin
71732,71736,Empidonax traillii,Aves,Passeriformes,2013,9,12,-117.758,35.219,10,HUMAN_OBSERVATION,San Joaquin
71737,71741,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,10,22,-117.805016,34.08701,1,HUMAN_OBSERVATION,San Joaquin
71746,71750,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,5,15,-122.62673,37.9667,1,HUMAN_OBSERVATION,San Joaquin
71751,71755,Agelaius tricolor,Aves,Passeriformes,2015,5,24,-119.18471,34.99126,4,HUMAN_OBSERVATION,San Joaquin
71754,71758,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,3,18,-120.22614,33.993355,1,HUMAN_OBSERVATION,San Joaquin
71781,71785,Gymnogyps californianus,Aves,Accipitriformes,2017,7,18,-121.19798,36.484116,3,HUMAN_OBSERVATION,San Joaquin
71789,71793,Gymnogyps californianus,Aves,Accipitriformes,2016,8,9,-121.18432,36.489136,5,HUMAN_OBSERVATION,San Joaquin
71816,71820,Buteo swainsoni,Aves,Accipitriformes,2013,2,23,-118.75217,34.770138,1,HUMAN_OBSERVATION,San Joaquin
71825,71829,Buteo swainsoni,Aves,Accipitriformes,2019,8,22,-116.40841,33.78023,1,HUMAN_OBSERVATION,San Joaquin
71841,71845,Buteo swainsoni,Aves,Accipitriformes,2019,4,20,-121.34132,37.884068,5,HUMAN_OBSERVATION,San Joaquin
71867,71871,Brachyramphus marmoratus,Aves,Charadriiformes,1985,11,15,-122.394,37.182,20,HUMAN_OBSERVATION,San Joaquin
71880,71884,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,22,-120.75657,38.03322,3,HUMAN_OBSERVATION,San Joaquin
71890,71894,Empidonax traillii,Aves,Passeriformes,1995,8,24,-121.6888,37.179127,2,HUMAN_OBSERVATION,San Joaquin
71912,71916,Colaptes chrysoides,Aves,Piciformes,2013,6,6,-113.69751,34.20967,1,HUMAN_OBSERVATION,San Joaquin
71953,71957,Buteo swainsoni,Aves,Accipitriformes,2016,6,29,-121.58801,37.836224,28,HUMAN_OBSERVATION,San Joaquin
71954,71958,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,3,30,-116.93496,33.785423,1,HUMAN_OBSERVATION,San Joaquin
71989,71993,Agelaius tricolor,Aves,Passeriformes,2019,11,9,-122.9883,38.01642,750,HUMAN_OBSERVATION,San Joaquin
71990,71994,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,10,17,-121.53926,37.08873,1,HUMAN_OBSERVATION,San Joaquin
72031,72035,Synthliboramphus scrippsi,Aves,Charadriiformes,2013,3,3,-117.32849,32.757713,10,HUMAN_OBSERVATION,San Joaquin
72064,72068,Agelaius tricolor,Aves,Passeriformes,2018,11,24,-121.69232,36.658768,2,HUMAN_OBSERVATION,San Joaquin
72077,72081,Gymnogyps californianus,Aves,Accipitriformes,2018,12,30,-121.20145,36.485897,5,HUMAN_OBSERVATION,San Joaquin
72078,72082,Agelaius tricolor,Aves,Passeriformes,2016,1,23,-121.9796,37.49512,25,HUMAN_OBSERVATION,San Joaquin
72109,72113,Brachyramphus marmoratus,Aves,Charadriiformes,2012,10,6,-122.469406,37.487663,2,HUMAN_OBSERVATION,San Joaquin
72111,72115,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,12,29,-117.85778,34.217304,2,HUMAN_OBSERVATION,San Joaquin
72115,72119,Buteo swainsoni,Aves,Accipitriformes,2010,6,12,-119.88143,36.37658,1,HUMAN_OBSERVATION,San Joaquin
72118,72122,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,4,20,-116.6918,33.66664,1,HUMAN_OBSERVATION,San Joaquin
72130,72134,Agelaius tricolor,Aves,Passeriformes,2015,8,7,-116.581245,32.988075,30,HUMAN_OBSERVATION,San Joaquin
72132,72136,Buteo swainsoni,Aves,Accipitriformes,2020,5,22,-118.345276,37.41921,1,HUMAN_OBSERVATION,San Joaquin
72134,72138,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,12,27,-120.75786,35.83173,1,HUMAN_OBSERVATION,San Joaquin
72189,72193,Empidonax traillii,Aves,Passeriformes,2011,8,15,-115.39479,33.74029,4,HUMAN_OBSERVATION,San Joaquin
72204,72208,Synthliboramphus scrippsi,Aves,Charadriiformes,2015,2,21,-119.23496,34.09361,7,HUMAN_OBSERVATION,San Joaquin
72231,72235,Buteo swainsoni,Aves,Accipitriformes,2020,4,9,-121.43077,38.170464,2,HUMAN_OBSERVATION,San Joaquin
72239,72243,Buteo swainsoni,Aves,Accipitriformes,2018,5,22,-120.7693,37.17828,1,HUMAN_OBSERVATION,San Joaquin
72242,72246,Agelaius tricolor,Aves,Passeriformes,2018,4,10,-118.38164,34.687126,5,HUMAN_OBSERVATION,San Joaquin
72261,72265,Riparia riparia,Aves,Passeriformes,2016,4,15,-118.228,37.06011,2,HUMAN_OBSERVATION,San Joaquin
72267,72271,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,5,5,-121.23411,36.81334,1,HUMAN_OBSERVATION,San Joaquin
72277,72281,Riparia riparia,Aves,Passeriformes,2010,8,14,-115.39479,33.74029,1,HUMAN_OBSERVATION,San Joaquin
72285,72289,Buteo swainsoni,Aves,Accipitriformes,2015,4,10,-121.365364,38.0561,0,HUMAN_OBSERVATION,San Joaquin
72311,72315,Empidonax traillii,Aves,Passeriformes,1995,8,29,-122.37555,37.90749,1,HUMAN_OBSERVATION,San Joaquin
72315,72319,Colaptes chrysoides,Aves,Piciformes,2011,1,2,-114.03441,34.26491,6,HUMAN_OBSERVATION,San Joaquin
72319,72323,Empidonax traillii,Aves,Passeriformes,2015,5,25,-118.194336,35.50725,1,HUMAN_OBSERVATION,San Joaquin
72375,72379,Melanerpes uropygialis,Aves,Piciformes,2011,8,30,-114.13516,34.26041,1,HUMAN_OBSERVATION,San Joaquin
72377,72381,Colaptes chrysoides,Aves,Piciformes,2020,5,23,-115.713005,35.348885,1,HUMAN_OBSERVATION,San Joaquin
72392,72396,Gymnogyps californianus,Aves,Accipitriformes,2013,3,1,-121.70414,36.186996,7,HUMAN_OBSERVATION,San Joaquin
72417,72421,Synthliboramphus scrippsi,Aves,Charadriiformes,2009,7,25,-120.03113,33.788277,1,HUMAN_OBSERVATION,San Joaquin
72496,72500,Brachyramphus marmoratus,Aves,Charadriiformes,2018,9,20,-122.44387,37.454388,1,HUMAN_OBSERVATION,San Joaquin
72500,72504,Melanerpes uropygialis,Aves,Piciformes,2015,1,8,-114.010124,34.25389,3,HUMAN_OBSERVATION,San Joaquin
72506,72510,Agelaius tricolor,Aves,Passeriformes,2020,4,20,-122.33293,38.207638,1,HUMAN_OBSERVATION,San Joaquin
72508,72512,Melanerpes uropygialis,Aves,Piciformes,2015,12,22,-114.06521,34.28502,2,HUMAN_OBSERVATION,San Joaquin
72518,72522,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,12,28,-116.942535,33.04015,2,HUMAN_OBSERVATION,San Joaquin
72553,72557,Melanerpes uropygialis,Aves,Piciformes,2013,4,16,-114.04023,34.268993,5,HUMAN_OBSERVATION,San Joaquin
72555,72559,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,2,14,-116.90023,34.26064,2,HUMAN_OBSERVATION,San Joaquin
72582,72586,Agelaius tricolor,Aves,Passeriformes,2018,5,2,-121.7361,37.169945,1,HUMAN_OBSERVATION,San Joaquin
72589,72593,Empidonax traillii,Aves,Passeriformes,2018,6,10,-117.453415,38.141056,1,HUMAN_OBSERVATION,San Joaquin
72598,72602,Agelaius tricolor,Aves,Passeriformes,2009,3,8,-121.60183,37.85534,20,HUMAN_OBSERVATION,San Joaquin
72613,72617,Melanerpes uropygialis,Aves,Piciformes,2019,5,4,-114.14167,33.67249,1,HUMAN_OBSERVATION,San Joaquin
72614,72618,Empidonax traillii,Aves,Passeriformes,2008,9,19,-123.00279,37.69852,1,HUMAN_OBSERVATION,San Joaquin
72628,72632,Agelaius tricolor,Aves,Passeriformes,2013,2,21,-117.093376,33.840916,2,HUMAN_OBSERVATION,San Joaquin
72629,72633,Synthliboramphus scrippsi,Aves,Charadriiformes,2011,5,14,-117.409515,32.60861,11,HUMAN_OBSERVATION,San Joaquin
72644,72648,Empidonax traillii,Aves,Passeriformes,2019,5,26,-116.06263,35.274532,1,HUMAN_OBSERVATION,San Joaquin
72652,72656,Brachyramphus marmoratus,Aves,Charadriiformes,2009,7,3,-122.22308,37.171207,3,HUMAN_OBSERVATION,San Joaquin
72665,72669,Synthliboramphus scrippsi,Aves,Charadriiformes,2019,3,3,-117.445,32.8511,14,HUMAN_OBSERVATION,San Joaquin
72669,72673,Buteo swainsoni,Aves,Accipitriformes,2010,8,1,-121.3754,37.975006,6,HUMAN_OBSERVATION,San Joaquin
72674,72678,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,3,-120.144264,34.59215,1,HUMAN_OBSERVATION,San Joaquin
72705,72709,Buteo swainsoni,Aves,Accipitriformes,1998,8,8,-120.09241,36.564255,0,HUMAN_OBSERVATION,San Joaquin
72708,72712,Gymnogyps californianus,Aves,Accipitriformes,2018,9,29,-121.73549,36.20555,1,HUMAN_OBSERVATION,San Joaquin
72739,72743,Empidonax traillii,Aves,Passeriformes,2012,6,4,-118.20111,34.74216,3,HUMAN_OBSERVATION,San Joaquin
72746,72750,Melanerpes uropygialis,Aves,Piciformes,2018,3,3,-114.63863,32.730614,2,HUMAN_OBSERVATION,San Joaquin
72789,72793,Melanerpes uropygialis,Aves,Piciformes,2015,8,29,-115.55444,32.968323,3,HUMAN_OBSERVATION,San Joaquin
72795,72799,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,3,-116.93613,33.04716,2,HUMAN_OBSERVATION,San Joaquin
72799,72803,Empidonax traillii,Aves,Passeriformes,2013,9,7,-122.38077,38.161007,1,HUMAN_OBSERVATION,San Joaquin
72810,72814,Gymnogyps californianus,Aves,Accipitriformes,2010,2,24,-119.33848,34.912117,11,HUMAN_OBSERVATION,San Joaquin
72812,72816,Brachyramphus marmoratus,Aves,Charadriiformes,2014,11,15,-122.506905,37.7294,4,HUMAN_OBSERVATION,San Joaquin
72813,72817,Riparia riparia,Aves,Passeriformes,2018,4,27,-115.847496,33.444992,1,HUMAN_OBSERVATION,San Joaquin
72855,72859,Riparia riparia,Aves,Passeriformes,1998,8,22,-117.84268,33.663727,1,HUMAN_OBSERVATION,San Joaquin
72867,72871,Melanerpes uropygialis,Aves,Piciformes,2014,6,25,-114.0692,34.28174,4,HUMAN_OBSERVATION,San Joaquin
72887,72891,Empidonax traillii,Aves,Passeriformes,2015,5,22,-117.94492,33.66346,4,HUMAN_OBSERVATION,San Joaquin
72893,72897,Agelaius tricolor,Aves,Passeriformes,2012,12,23,-120.59375,34.96336,75,HUMAN_OBSERVATION,San Joaquin
72899,72903,Empidonax traillii,Aves,Passeriformes,2008,6,11,-117.59731,33.92228,1,HUMAN_OBSERVATION,San Joaquin
72904,72908,Agelaius tricolor,Aves,Passeriformes,1995,5,20,-119.1532,35.34446,10000,HUMAN_OBSERVATION,San Joaquin
72907,72911,Synthliboramphus scrippsi,Aves,Charadriiformes,2019,5,12,-117.649,32.675,6,HUMAN_OBSERVATION,San Joaquin
72923,72927,Brachyramphus marmoratus,Aves,Charadriiformes,2014,3,16,-122.394,37.182,2,HUMAN_OBSERVATION,San Joaquin
72941,72945,Agelaius tricolor,Aves,Passeriformes,2019,1,5,-121.63745,38.03207,1,HUMAN_OBSERVATION,San Joaquin
72942,72946,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,4,26,-118.746414,37.606617,1,HUMAN_OBSERVATION,San Joaquin
72957,72961,Agelaius tricolor,Aves,Passeriformes,2019,5,11,-116.93613,33.04716,100,HUMAN_OBSERVATION,San Joaquin
72964,72968,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,3,8,-119.345604,36.817875,1,HUMAN_OBSERVATION,San Joaquin
73009,73013,Agelaius tricolor,Aves,Passeriformes,2014,3,24,-116.19226,32.61766,30,HUMAN_OBSERVATION,San Joaquin
73027,73031,Buteo swainsoni,Aves,Accipitriformes,2016,9,28,-117.714645,34.09506,1,HUMAN_OBSERVATION,San Joaquin
73031,73035,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,2,27,-119.42508,34.01021,2,HUMAN_OBSERVATION,San Joaquin
73049,73053,Buteo swainsoni,Aves,Accipitriformes,2017,5,20,-121.195114,37.606888,5,HUMAN_OBSERVATION,San Joaquin
73077,73081,Synthliboramphus scrippsi,Aves,Charadriiformes,2019,4,6,-119.376755,34.15443,8,HUMAN_OBSERVATION,San Joaquin
73096,73100,Synthliboramphus scrippsi,Aves,Charadriiformes,2014,3,9,-119.376755,34.15443,4,HUMAN_OBSERVATION,San Joaquin
73102,73106,Gymnogyps californianus,Aves,Accipitriformes,2017,5,7,-121.18073,36.481464,3,HUMAN_OBSERVATION,San Joaquin
73123,73127,Melanerpes uropygialis,Aves,Piciformes,2011,8,10,-113.98341,34.255726,2,HUMAN_OBSERVATION,San Joaquin
73171,73175,Buteo swainsoni,Aves,Accipitriformes,2010,8,21,-119.89316,36.329475,1,HUMAN_OBSERVATION,San Joaquin
73174,73178,Empidonax traillii,Aves,Passeriformes,2016,8,25,-119.86735,34.414513,1,HUMAN_OBSERVATION,San Joaquin
73179,73183,Synthliboramphus scrippsi,Aves,Charadriiformes,2019,1,27,-119.20447,34.00193,14,HUMAN_OBSERVATION,San Joaquin
73192,73196,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,1,6,-115.16506,37.36361,1,HUMAN_OBSERVATION,San Joaquin
73193,73197,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,8,5,-121.345,36.880203,1,HUMAN_OBSERVATION,San Joaquin
73201,73205,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,18,-118.5322,33.469128,2,HUMAN_OBSERVATION,San Joaquin
73206,73210,Synthliboramphus scrippsi,Aves,Charadriiformes,2009,9,10,-122.50145,36.60252,2,HUMAN_OBSERVATION,San Joaquin
73211,73215,Buteo swainsoni,Aves,Accipitriformes,2019,4,25,-120.8,37.2,1,HUMAN_OBSERVATION,San Joaquin
73214,73218,Buteo swainsoni,Aves,Accipitriformes,2018,5,21,-121.66328,38.07757,5,HUMAN_OBSERVATION,San Joaquin
73283,73287,Empidonax traillii,Aves,Passeriformes,2010,9,24,-118.13066,34.127758,1,HUMAN_OBSERVATION,San Joaquin
73298,73302,Gymnogyps californianus,Aves,Accipitriformes,2020,2,18,-121.20928,36.49137,2,HUMAN_OBSERVATION,San Joaquin
73310,73314,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,12,7,-117.65061,33.946384,1,HUMAN_OBSERVATION,San Joaquin
73326,73330,Empidonax traillii,Aves,Passeriformes,2017,7,14,-118.326,35.676,1,HUMAN_OBSERVATION,San Joaquin
73353,73357,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,13,-121.69968,37.601177,2,HUMAN_OBSERVATION,San Joaquin
73354,73358,Riparia riparia,Aves,Passeriformes,2003,5,25,-118.43056,33.970127,1,HUMAN_OBSERVATION,San Joaquin
73388,73392,Melanerpes uropygialis,Aves,Piciformes,2012,1,13,-114.48765,34.74276,1,HUMAN_OBSERVATION,San Joaquin
73394,73398,Agelaius tricolor,Aves,Passeriformes,2020,4,5,-121.29411,36.83762,350,HUMAN_OBSERVATION,San Joaquin
73402,73406,Buteo swainsoni,Aves,Accipitriformes,2016,8,27,-117.27086,34.512993,1,HUMAN_OBSERVATION,San Joaquin
73427,73431,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,11,11,-120.626495,37.17769,1,HUMAN_OBSERVATION,San Joaquin
73430,73434,Buteo swainsoni,Aves,Accipitriformes,2014,7,5,-114.333,34.132,1,HUMAN_OBSERVATION,San Joaquin
73456,73460,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,1,8,-120.759766,37.781563,0,HUMAN_OBSERVATION,San Joaquin
73462,73466,Empidonax traillii,Aves,Passeriformes,2020,9,7,-123.00279,37.69852,2,HUMAN_OBSERVATION,San Joaquin
73468,73472,Empidonax traillii,Aves,Passeriformes,2017,8,23,-118.0522,34.143417,1,HUMAN_OBSERVATION,San Joaquin
73469,73473,Synthliboramphus scrippsi,Aves,Charadriiformes,2020,2,29,-117.409515,32.60861,11,HUMAN_OBSERVATION,San Joaquin
73489,73493,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,3,9,-118.936615,36.272236,2,HUMAN_OBSERVATION,San Joaquin
73497,73501,Buteo swainsoni,Aves,Accipitriformes,2011,3,28,-118.21229,34.20164,0,HUMAN_OBSERVATION,San Joaquin
73522,73526,Empidonax traillii,Aves,Passeriformes,2010,9,5,-122.46795,37.767254,1,HUMAN_OBSERVATION,San Joaquin
73548,73552,Buteo swainsoni,Aves,Accipitriformes,2018,4,7,-121.29233,38.151333,2,HUMAN_OBSERVATION,San Joaquin
73569,73573,Haliaeetus leucocephalus,Aves,Accipitriformes,2007,11,18,-120.626495,37.17769,0,HUMAN_OBSERVATION,San Joaquin
73570,73574,Agelaius tricolor,Aves,Passeriformes,2016,6,17,-117.119,33.063,2,HUMAN_OBSERVATION,San Joaquin
73571,73575,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,3,3,-121.20108,35.65225,2,HUMAN_OBSERVATION,San Joaquin
73572,73576,Gymnogyps californianus,Aves,Accipitriformes,2012,9,30,-118.85412,34.455734,2,HUMAN_OBSERVATION,San Joaquin
73584,73588,Riparia riparia,Aves,Passeriformes,2016,7,25,-115.002144,36.074978,2,HUMAN_OBSERVATION,San Joaquin
73595,73599,Empidonax traillii,Aves,Passeriformes,2018,9,29,-122.30976,37.877895,1,HUMAN_OBSERVATION,San Joaquin
73617,73621,Agelaius tricolor,Aves,Passeriformes,2019,10,5,-122.99624,38.008743,1200,HUMAN_OBSERVATION,San Joaquin
73723,73727,Melanerpes uropygialis,Aves,Piciformes,2017,7,11,-114.61296,32.72587,2,HUMAN_OBSERVATION,San Joaquin
73731,73735,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,3,17,-122.24934,37.92795,1,HUMAN_OBSERVATION,San Joaquin
73732,73736,Buteo swainsoni,Aves,Accipitriformes,2019,4,19,-121.19014,38.16233,5,HUMAN_OBSERVATION,San Joaquin
73748,73752,Agelaius tricolor,Aves,Passeriformes,2000,10,27,-122.966064,38.04035,0,HUMAN_OBSERVATION,San Joaquin
73769,73773,Buteo swainsoni,Aves,Accipitriformes,2020,4,24,-120.954216,37.610256,1,HUMAN_OBSERVATION,San Joaquin
73771,73775,Agelaius tricolor,Aves,Passeriformes,2019,9,22,-117.1041,33.88545,0,HUMAN_OBSERVATION,San Joaquin
73778,73782,Empidonax traillii,Aves,Passeriformes,2009,9,11,-122.04952,36.95188,1,HUMAN_OBSERVATION,San Joaquin
73793,73797,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,1,20,-122.675316,37.919758,1,HUMAN_OBSERVATION,San Joaquin
73807,73811,Buteo swainsoni,Aves,Accipitriformes,2020,6,27,-120.73165,37.79,1,HUMAN_OBSERVATION,San Joaquin
73829,73833,Empidonax traillii,Aves,Passeriformes,2014,5,17,-117.758,35.219,1,HUMAN_OBSERVATION,San Joaquin
73836,73840,Buteo swainsoni,Aves,Accipitriformes,2014,10,4,-119.64712,36.18929,1,HUMAN_OBSERVATION,San Joaquin
73839,73843,Synthliboramphus scrippsi,Aves,Charadriiformes,2017,2,25,-119.268,34.065823,4,HUMAN_OBSERVATION,San Joaquin
73858,73862,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,3,27,-118.228,37.06011,2,HUMAN_OBSERVATION,San Joaquin
73867,73871,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,6,2,-120.87083,35.463654,1,HUMAN_OBSERVATION,San Joaquin
73884,73888,Synthliboramphus scrippsi,Aves,Charadriiformes,2016,3,4,-117.44491,32.64698,19,HUMAN_OBSERVATION,San Joaquin
73885,73889,Haliaeetus leucocephalus,Aves,Accipitriformes,1981,3,13,-116.928406,34.254333,6,HUMAN_OBSERVATION,San Joaquin
73898,73902,Agelaius tricolor,Aves,Passeriformes,2007,3,4,-121.12976,36.134823,1,HUMAN_OBSERVATION,San Joaquin
73919,73923,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,3,31,-122.37779,37.530296,1,HUMAN_OBSERVATION,San Joaquin
73923,73927,Buteo swainsoni,Aves,Accipitriformes,2017,3,26,-118.11446,34.128872,1,HUMAN_OBSERVATION,San Joaquin
